review_card_id,lesson_id,course_id,grade_level,title,source,lesson_source_hash,review_card_hash,course_source,course_source_hash,lesson_course_basis_hash,review_basis_hash,card_status,queue_source_status,complete_disposition_status,complete_disposition_decision,visual_status,grade_language_status,progression_status,open_queue_rows,duplicate_status,duplicate_cluster_count,duplicate_placement_count,within_lesson_duplicate_groups,duplicate_cluster_ids,standards_status,standards_evidence_map_status,standards_dossier_count,standards_pending_edges,standards_approved_edges,standards_rejected_edges,standards_needing_exact_benchmark,standards_frameworks,standards_candidate_codes,standards_edge_ids,prior_interaction_classification,assessor_tasks
S244-RC-pq-02-01,pq-02-01,polygons-quadrilaterals,10,Opposite Sides,content/courses/polygons-quadrilaterals/lessons/pq-02-01.json,649d14a7953efbfd2e5b302040c4c5c52979f8a22d9d10b3cd9c2cb9de9c8ef0,191515021e450521fe718af776e43d02ee39d0535b848feee216295e3c2891d5,content/courses/polygons-quadrilaterals/course.json,5d21ce6bf0cf2b766a858ed03c4a70439bad457559ad6bccef772d03afcff0f6,9daa0c1a591d0a7ad24f6f59863d1977de333c999b33be41a290412adf36b87b,bd716ceadf0df58c99cf1817baa48bccaa2249033e9d7f2e5d402696b50e87e7,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,CA-HSG HSG MA.HS.HSG NY-HSG §111.41,125809e0a494e27afd588c1b 132fbfc6255f272cb4b5cced b70f547d0ee402336a28594d b7c95668976b9baede393a91 cd02ff506fe7ffce328e30ca,KEEP,
S244-RC-pq-02-02,pq-02-02,polygons-quadrilaterals,10,Opposite & Consecutive Angles,content/courses/polygons-quadrilaterals/lessons/pq-02-02.json,638df794a21c53f142b3f50b7b6e167e3200d7898aec27e418f78cd0d26dd1e4,466f932ff08ef130910b60b243fed64a690520d15419822b269deb6e85817140,content/courses/polygons-quadrilaterals/course.json,5d21ce6bf0cf2b766a858ed03c4a70439bad457559ad6bccef772d03afcff0f6,1032a86763f20e454f08c0a7cc6e69320bc21829a9608aa673a60dc0b1a5c6e0,85827f29106714151dc3f05a3719bd8daa331ae298210d07a7cca963b3b30e8b,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,CA-HSG HSG MA.HS.HSG NY-HSG §111.41,00798c7c4b3ae75d05be16bb 848a1d3ed992ce5c46a5957a a6d6529d7ebb0f202f2ff8f9 fbf7009f02bc867c7ddcc6c1 febf1b8910bbfd9e7f7f2d33,KEEP,
S244-RC-pq-02-03,pq-02-03,polygons-quadrilaterals,10,The Diagonals Bisect Each Other,content/courses/polygons-quadrilaterals/lessons/pq-02-03.json,f00e8c57ae05db824a9be8ccd954dbc09612b129a17c17e0549fa4b6f0bd8b30,96ef104a8747cbf3074c432e8f36b92bf523a35682bf481094ff854d6337de13,content/courses/polygons-quadrilaterals/course.json,5d21ce6bf0cf2b766a858ed03c4a70439bad457559ad6bccef772d03afcff0f6,c408c6140396d6845bd6437da045010dfe047e7e1ab030150dd8f8b1cd6d6c54,c170ad46309868c6bf11115bacbc911578dd99aad4cd7315322259efeb1f32fe,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,CA-HSG HSG MA.HS.HSG NY-HSG §111.41,15c025811500d827d3a82403 36713f36d0483eb14ffcdc71 6db99e999d2d2b20ed3fef5a a0fa9c820d1fcdbf2ab090f8 c4dd54759803e223daadd061,KEEP,
S244-RC-pq-03-01,pq-03-01,polygons-quadrilaterals,10,Rectangles,content/courses/polygons-quadrilaterals/lessons/pq-03-01.json,3349a9092a080b5598d1250b5054276711a92f999dcf04077901f157e964ff00,6adc112be6046a796143b19559d27e2bbd575b33b835a449e9010ae183c1f81a,content/courses/polygons-quadrilaterals/course.json,5d21ce6bf0cf2b766a858ed03c4a70439bad457559ad6bccef772d03afcff0f6,63d5f83e2d31cf754f922a2ef21d0cb3413d73686269f978d976f080e3fbebd7,82113008836cba4d1d2bd0e57197ece191bc3894436c259c4fa49158d8646031,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,CA-HSG HSG MA.HS.HSG NY-HSG §111.41,462c19bebf9451229710088f 671f88609ea4c722f1b014a7 7a7481524d2f780b7d47297b 96380047fab002b115064237 b466dc2d95648e6ce4ac9199,KEEP,
S244-RC-pq-03-02,pq-03-02,polygons-quadrilaterals,10,Rhombi,content/courses/polygons-quadrilaterals/lessons/pq-03-02.json,3c0c00551384de04bfa6298d0c673f8ecb069749b944d2087e3e8a403ef845f7,df18f51c3c35d5780e1e8f891fb038727941bac470c4e4a87827501fb7e16b04,content/courses/polygons-quadrilaterals/course.json,5d21ce6bf0cf2b766a858ed03c4a70439bad457559ad6bccef772d03afcff0f6,ef09f930f57d0167501070771113a3a2d96e8acd147465b17bcdde781150eb4b,230df05ccf9acde4dcaa8b971f25922cf80f7c7b17d6e0ba53e74c7826efc223,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,CA-HSG HSG MA.HS.HSG NY-HSG §111.41,1e8ffba9d21121a4c457314b 4e9623a21775fe01f0b65d70 8721f7c96ef67633c46dca03 b8ba7d694a113339927ca567 da5b9b8837242c6764620219,KEEP,
S244-RC-pq-03-03,pq-03-03,polygons-quadrilaterals,10,Squares,content/courses/polygons-quadrilaterals/lessons/pq-03-03.json,bd5bf58797e7a8377dad687cb35ec21cc5bd0acb86c57b86fa20885294d43a4b,114022407ae43c94a373ece215e253a0d775ab3b26838f887a33b64a6399e164,content/courses/polygons-quadrilaterals/course.json,5d21ce6bf0cf2b766a858ed03c4a70439bad457559ad6bccef772d03afcff0f6,d109bd985c19f7f9a273e05ea1a0f754d3345c4ad276e4445fdf2c6cbdab5252,edbf300db333c61c2024e6b35b32facd31aa4c0f7d9d4a9464293c036694eca8,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,CA-HSG HSG MA.HS.HSG NY-HSG §111.41,03c482be4c732da145968a31 26f851da5484d7c387c9a924 6376faef3843a63d92bd2a3c a245cbb3b8969815d4ecd125 d2ecc78dff247018f5d951cc,KEEP,
S244-RC-pq-04-01,pq-04-01,polygons-quadrilaterals,10,Trapezoids,content/courses/polygons-quadrilaterals/lessons/pq-04-01.json,de89629ef233b5a2c6ae0ce9c9cb134f3afeb6d9afd59b9f46c13055c4bb1606,0f4d48983493983d7bf59cd024041ffa16dd79cb4dcedd5a4e96668af30d6909,content/courses/polygons-quadrilaterals/course.json,5d21ce6bf0cf2b766a858ed03c4a70439bad457559ad6bccef772d03afcff0f6,0b267812b9e9529d70f17d790aa241ea9e72fff905f0aa39f969b61470ced1dc,886cd0702eee24e6750ad728eb325b75a72a759455d84a5d8e0694c718199e97,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,CA-HSG HSG MA.HS.HSG NY-HSG §111.41,2d2e7ea98e25ba19c1bc1a02 34b711d4b7e4606a2f970aa5 b69456afb7853572fd890aa4 d3bcac769d79472e450b12bb e73439cdceb1f2a145fb42d9,KEEP,
S244-RC-pq-04-02,pq-04-02,polygons-quadrilaterals,10,The Trapezoid Midsegment,content/courses/polygons-quadrilaterals/lessons/pq-04-02.json,ef26068dec10af6efed332769401db6657f4c8287832bbf84294dfb03ffd8cea,8f8cb9c84396cfd57035b031e80cba767bc91d77c54d0654ae11ae8f1b633da5,content/courses/polygons-quadrilaterals/course.json,5d21ce6bf0cf2b766a858ed03c4a70439bad457559ad6bccef772d03afcff0f6,b509fbff442d00d2aebbf7486f219f39a5a3a511540b34d9a90b95da18a8761c,37b01967e927efb09e56e00e5e41afbc163dd027eb56698f3f7e544c9b516796,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,CA-HSG HSG MA.HS.HSG NY-HSG §111.41,37112cf55e006af3d1a6218b 680bcbb186610cac48d1e0e9 7392145b439b6a2faa6dd3f7 c994795e6ceaa329259629b1 f18e1a63cd8d1990727e59e9,KEEP,
S244-RC-pq-04-03,pq-04-03,polygons-quadrilaterals,10,Kites,content/courses/polygons-quadrilaterals/lessons/pq-04-03.json,e0e6ab7401ae2f48cb4e7327cf130b365fd31ce1261d13990bdc563145addc01,e3db6184259865b96b29c7c8fe5503df8c45016921ace62a71a7ea81c2b7634c,content/courses/polygons-quadrilaterals/course.json,5d21ce6bf0cf2b766a858ed03c4a70439bad457559ad6bccef772d03afcff0f6,36ca1468e632864161619633e8a876a054bbf4a62553f1c5e65dab7ab98a581b,55cb2b7e99fec19b0ec58472b419e8b42f0ddb3321c8cbff0bdb28bea2c46595,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,CA-HSG HSG MA.HS.HSG NY-HSG §111.41,57ea8edfce273b742abc2301 78408be58b50a9bc3227c9de a8b6edda851ed2852d015206 c11c36b67cf1319521d92058 c44fac5bca9914e1e65fecc4,KEEP,
S244-RC-pq-05-01,pq-05-01,polygons-quadrilaterals,10,Proving a Parallelogram,content/courses/polygons-quadrilaterals/lessons/pq-05-01.json,6784b31aa2329679e6bb65804e94fe4b7dc5d32ac8a62b351b43bfdfc712603d,3d6e2f2f76ab723825b1f5e52fd2bd9274c0feb96932bddb285708e901553580,content/courses/polygons-quadrilaterals/course.json,5d21ce6bf0cf2b766a858ed03c4a70439bad457559ad6bccef772d03afcff0f6,37477ec40ec473b21831efea4d4468e0ae6f5ac74766f980b24e4a8f6daa056b,87ede6a8d6754c90992841ad418bc706c19bd281109dbc4f84f74928da4094b3,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,CA-HSG HSG MA.HS.HSG NY-HSG §111.41,1e336060d3fe3a58602eaa25 4758ea8cfbbfbcadf040b1aa 49d0d0b860e8848db9f9585f 7be8423f7b13f8dad0eb360f a4951728d48cdd525125c82c,KEEP,
S244-RC-pq-05-02,pq-05-02,polygons-quadrilaterals,10,"Always, Sometimes, Never",content/courses/polygons-quadrilaterals/lessons/pq-05-02.json,566b57849197c5f29642b757e40a1e5efe78fa680291544cdbf058b7920e15e6,acf14d4c393b4eb985c58c6db45a3a0addf028f2cba4cf5510939756fc02e9bd,content/courses/polygons-quadrilaterals/course.json,5d21ce6bf0cf2b766a858ed03c4a70439bad457559ad6bccef772d03afcff0f6,97385b150771f7fd8c9dcf271854b47405b2cddb06887c1c394d58237f3f6d62,e9fd679a4063cec2090d478a160a7724abc2906e32f7177cc7b551d7124291fb,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,CA-HSG HSG MA.HS.HSG NY-HSG §111.41,03edaff63696b30da9817b6c 3a53fee07ff389bc3f6dfdc0 68b41dacbedab35d15eee9ae 73832ecc5d2a6605046208ab c1b798cef1b0ce9f8cbe2611,KEEP,
S244-RC-pq-05-03,pq-05-03,polygons-quadrilaterals,10,The Quadrilateral Capstone,content/courses/polygons-quadrilaterals/lessons/pq-05-03.json,babfcc1d1367cac402e76dbf6de88b94a1c4763cdd919124f23f09029ece4a16,2275940bdf4c0ffee4c8fb508d985002a5eedff100b7ed046eff7f9db0d1409b,content/courses/polygons-quadrilaterals/course.json,5d21ce6bf0cf2b766a858ed03c4a70439bad457559ad6bccef772d03afcff0f6,fc670304e794b64acf07b693c7e0f5191127f6f722f6533326aa74654afa218c,3e32a2ed7b7ba966ac5d26123b079b3d8cf123641660db67f6e1fbc0743507f1,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:REQUIRED,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,CA-HSG HSG MA.HS.HSG NY-HSG §111.41,055343a607cafa315a880478 2332099df05d432ec5ab59af 3dc9047f57f30a2ee50baa79 7e57b3b043b741a0861b4e78 c52eff99472610a91a10a680,KEEP,
S244-RC-pr-01-01,pr-01-01,proportional-relationships,7,Dividing by a Fraction,content/courses/proportional-relationships/lessons/pr-01-01.json,0b5879772d739e303a92cd1b2e8b2db915f92e1cea7cd4f67bd192c65d890113,11539bef09dbd38b3999ca78cab39d5e0c15b23727e01591e406a8581c758093,content/courses/proportional-relationships/course.json,5af3e19551fffd0d424b5768cc61c98a8319642c152827750535d88bfa092513,e831d469f0d5db51cd060296050bd96cf1fadbee62c0801f50f411893af976a2,5dafa518fa22a286e3bd673276d239447f5f6860870d98f3dcf69933b8cbcd3f,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,7.RP CA-7.RP MA.7.RP NY-7.RP §111.27,25993ac4a104e1b62c66d22f 4c898a725d133999d88d7ef6 5db02f9ebbee3b923b1b6561 b36a5d5c641963698716bb66 eb8b2382ebd6ff6d7c720593,KEEP,
S244-RC-pr-01-02,pr-01-02,proportional-relationships,7,"Pace, Recipes, and Laps",content/courses/proportional-relationships/lessons/pr-01-02.json,7cf5d04bf82c9c966cf58542f647cc6101e116e3cffa9de8b8e1c3e962a334f0,7d49c19cbee6dc7186530d24cc7f0d77d7cf9be519e63b784953dab89bef9450,content/courses/proportional-relationships/course.json,5af3e19551fffd0d424b5768cc61c98a8319642c152827750535d88bfa092513,e93d85bac715c20cc4a7e5312f8e5b7cc2065d23c6170aa7a05c616ae3ac09e5,5214ba2cdba0a0281a9a5bcc93849a3ace03acc779404636bdcf951e68b4b644,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,7.RP CA-7.RP MA.7.RP NY-7.RP §111.27,165656e9da7b7d54b56cae39 2c081d04bcb2cef0aa95f510 3d8521102df81cb83407978e de6cdfcd7e99531982b87bf8 f277f3f9f09ae7fcf1a49f1f,KEEP,
S244-RC-pr-01-03,pr-01-03,proportional-relationships,7,Finding Any Unit Rate,content/courses/proportional-relationships/lessons/pr-01-03.json,e75a3cc02043269b9cf33b9b405e41f404731fc02aa9b03f643a44a2d542fd5a,e37b601838aa90df98272de18a6471c9ad2e3449fdd45f364b93beb5634ce7cb,content/courses/proportional-relationships/course.json,5af3e19551fffd0d424b5768cc61c98a8319642c152827750535d88bfa092513,728c6f913fa833fb011eff20b084ae2a859023163ce6ba0cbf602c915a4f57b3,49e28b8df871b39dda22e9e602959bff97e1dccff9791c4bb4ac87e340a40424,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,NO_OPEN_HEURISTIC_FLAG,0,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,7.RP CA-7.RP MA.7.RP NY-7.RP §111.27,1c0b9d853703e9312cd61371 2d14ac753aab40e19b18e6d5 7655bb2b8f4769354fc71c73 c2133a5aa110819f215de563 d5e118b2ed5babb98638b749,KEEP,
S244-RC-pr-02-01,pr-02-01,proportional-relationships,7,Testing a Table,content/courses/proportional-relationships/lessons/pr-02-01.json,f7431e202169f4660dbaf7a571f464a3f145c8464771d44b7606d00e8fa1400b,0a9eddcbbb9b345eda78184e34848740c82808de48b9cb54f7908cb5424171d5,content/courses/proportional-relationships/course.json,5af3e19551fffd0d424b5768cc61c98a8319642c152827750535d88bfa092513,1dd69099855b3b3e152f1aa4145cdb9455595090e31fdcf6978a52faa9159eee,558b5a6aae2f6b97db75d322e90d9dfe3148c4d98a1b98c8ce68ace949605484,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,OPEN_REPEAT_PURPOSE_OR_REDESIGN,1,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,7.RP CA-7.RP MA.7.RP NY-7.RP §111.27,67ec733694174cbc3460c618 8be41aff8549484aac2cbd48 c4f65d4f1303453c3de94d34 dbdd888d6b2cb73383a88b77 ee963adac4bfea3a69b01242,KEEP,PROGRESSION_AND_DUPLICATION_REVIEW
S244-RC-pr-02-02,pr-02-02,proportional-relationships,7,Finding the Constant of Proportionality,content/courses/proportional-relationships/lessons/pr-02-02.json,5f8fa3a62f928c7ea9893b912b9ecc04a0142248f5bc4e083003e783587ca1cd,e373a13ee58296a273c247e1f687c6ea5060c521e49ccfe29d48b04999a35075,content/courses/proportional-relationships/course.json,5af3e19551fffd0d424b5768cc61c98a8319642c152827750535d88bfa092513,bf8430c25dc9302441d09a88ab1ab9bdf3cb7d594077249afc916e842a05f7ef,ca9da25039fbf5cbdaabf0ed18c9bf9362f482c6e12214fd1d3524c9038063e2,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,OPEN_REPEAT_PURPOSE_OR_REDESIGN,1,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,7.RP CA-7.RP MA.7.RP NY-7.RP §111.27,2333fd4567f3f7408d8aa5f1 247126ad1a2c7eab412becf3 3e10c40998ce4df2f83f638c 792055976b1de7ebe3d4819a 7d28682b1e4521f1d45aee47,KEEP,PROGRESSION_AND_DUPLICATION_REVIEW
S244-RC-pr-02-03,pr-02-03,proportional-relationships,7,Tables in Real Situations,content/courses/proportional-relationships/lessons/pr-02-03.json,a378e865d52f96d58f36957adf989f876d0e760449ad2defb64e72c2a099d737,38b1c647007f9dba7ab0851d10914ea7fc685d32daf899c8db395506b23aecf7,content/courses/proportional-relationships/course.json,5af3e19551fffd0d424b5768cc61c98a8319642c152827750535d88bfa092513,c200bd0a5a308cd28c39b0b9a962cf4b1df6b450318f55e0aa843f95a2c7f6f4,6f0a7c6e7362fdd1d1b1b4aa51d1b282552926599c096348d706895169dc2d62,CURRENT_HUMAN_DISPOSITION,STALE_SOURCE_SEAL,CLOSED_BY_CURRENT_HUMAN_DECISION,KEEP,CLOSED_BY_CURRENT_HUMAN_DECISION:SUFFICIENT,CLOSED_BY_CURRENT_HUMAN_DECISION:FIT,OPEN_REPEAT_PURPOSE_OR_REDESIGN,1,NO_EXACT_MCQ_DUPLICATE_CLUSTER,0,0,0,,HUMAN_REVIEW_COMPLETE_APPROVAL_AND_REJECTION_COUNTS_SHOWN,PRESENT_CANDIDATE_EVIDENCE,5,0,0,5,5,CA-CCSSM CCSS-MATH FL-BEST-MATH NY-NGLS-MATH TX-TEKS-MATH,7.RP CA-7.RP MA.7.RP NY-7.RP §111.27,2cb74684d83273c098f51fae 4ef090ddb15b1e43f9d2e141 78d7da8edf50689b7aae9b79 990c4dfc2a9ea422ed4578c9 fdd5bb356c4a71d1fe70486d,KEEP,PROGRESSION_AND_DUPLICATION_REVIEW
